epoch,timestamp,Value
1452991800000,2016-01-16 17:50:00,0.078394198622835
1452991830000,2016-01-16 17:50:30,0.0297203756856921
1452991860000,2016-01-16 17:51:00,0.00391836775441385
1452991890000,2016-01-16 17:51:30,0.0390728312908928
1452991920000,2016-01-16 17:52:00,0.0527873942640713
1452991950000,2016-01-16 17:52:30,0.0686441998456372
1452991980000,2016-01-16 17:53:00,0.0562598660452689
1452992010000,2016-01-16 17:53:30,0.0717527459798933
1452992040000,2016-01-16 17:54:00,0.020924493275024
1452992070000,2016-01-16 17:54:30,0.00449542887450575
1452992100000,2016-01-16 17:55:00,0.00632487053330804
1452992130000,2016-01-16 17:55:30,0.00329915170378572
1452992160000,2016-01-16 17:56:00,0.00993899238576955
1452992190000,2016-01-16 17:56:30,0.00795449984470053
1452992220000,2016-01-16 17:57:00,0.0107482932557884
1452992250000,2016-01-16 17:57:30,0.0188762295470363
1452992280000,2016-01-16 17:58:00,0.0300854392110005
1452992310000,2016-01-16 17:58:30,0.00619572384608369
1452992340000,2016-01-16 17:59:00,0.01579099842388
1452992370000,2016-01-16 17:59:30,0.00283198019718204
1452992400000,2016-01-16 18:00:00,0.0205721874830824
1452992430000,2016-01-16 18:00:30,0.0173622390163454
1452992460000,2016-01-16 18:01:00,0.0178222421287939
1452992490000,2016-01-16 18:01:30,0.00371274700370304
1452992520000,2016-01-16 18:02:00,0.00304790793550659
1452992550000,2016-01-16 18:02:30,0.00242463017503059
1452992580000,2016-01-16 18:03:00,0.0094761128581852
1452992610000,2016-01-16 18:03:30,0.00258027612242521
1452992640000,2016-01-16 18:04:00,0.00287577590342069
1452992670000,2016-01-16 18:04:30,0.00229997853036738
1452992700000,2016-01-16 18:05:00,0.00338500719604066
1452992730000,2016-01-16 18:05:30,0.00231180954401897
1452992760000,2016-01-16 18:06:00,0.00313362802139415
1452992790000,2016-01-16 18:06:30,0.0171811248061521
1452992820000,2016-01-16 18:07:00,0.0103447285906675
1452992850000,2016-01-16 18:07:30,0.00258898644063425
1452992880000,2016-01-16 18:08:00,0.00340710478257431
1452992910000,2016-01-16 18:08:30,0.00286604994556587
1452992940000,2016-01-16 18:09:00,0.00343977034482612
1452992970000,2016-01-16 18:09:30,0.0047843772615419
1.452993e+12,2016-01-16 18:10:00,0.0442946500456534
1452993030000,2016-01-16 18:10:30,0.0213261723352607
1452993060000,2016-01-16 18:11:00,0.0196783347644967
1452993090000,2016-01-16 18:11:30,0.0124042197514716
1452993120000,2016-01-16 18:12:00,0.0214226563502538
1452993150000,2016-01-16 18:12:30,0.0237646164698836
1452993180000,2016-01-16 18:13:00,0.0216022775204171
1452993210000,2016-01-16 18:13:30,0.0103161525261845
1452993240000,2016-01-16 18:14:00,0.0406467396538497
1452993270000,2016-01-16 18:14:30,0.092491151014585
1452993300000,2016-01-16 18:15:00,0.0870638997583712
1452993330000,2016-01-16 18:15:30,0.0561999251196336
1452993360000,2016-01-16 18:16:00,0.0179420457925115
1452993390000,2016-01-16 18:16:30,0.0602764487838731
1452993420000,2016-01-16 18:17:00,0.0259040701782564
1452993450000,2016-01-16 18:17:30,0.0256854344280001
1452993480000,2016-01-16 18:18:00,0.00777042404678054
1452993510000,2016-01-16 18:18:30,0.0146324123459735
1452993540000,2016-01-16 18:19:00,0.00523936771929639
1452993570000,2016-01-16 18:19:30,0.0147079304863291
1452993600000,2016-01-16 18:20:00,0.0213734374480492
1452993630000,2016-01-16 18:20:30,0.00988767613241727
1452993660000,2016-01-16 18:21:00,0.0120039066380998
1452993690000,2016-01-16 18:21:30,0.0230613548441574
1452993720000,2016-01-16 18:22:00,0.00499716660112253
1452993750000,2016-01-16 18:22:30,0.00259613553854857
1452993780000,2016-01-16 18:23:00,0.0256513901742016
1452993810000,2016-01-16 18:23:30,0.00562851096174945
1452993840000,2016-01-16 18:24:00,0.00652416770782463
1452993870000,2016-01-16 18:24:30,0.00693871771381647
1452993900000,2016-01-16 18:25:00,0.0073849909299962
1452993930000,2016-01-16 18:25:30,0.00532078110530895
1452993960000,2016-01-16 18:26:00,0.00591535966631788
1452993990000,2016-01-16 18:26:30,0.00373552328225653
1452994020000,2016-01-16 18:27:00,0.00382507756165453
1452994050000,2016-01-16 18:27:30,0.0101172099616725
1452994080000,2016-01-16 18:28:00,0.0164030708943853
1452994110000,2016-01-16 18:28:30,0.0173624964396105
1452994140000,2016-01-16 18:29:00,0.00584258504816508
1452994170000,2016-01-16 18:29:30,0.00277330236076503
1452994200000,2016-01-16 18:30:00,0.00957384773722173
1452994230000,2016-01-16 18:30:30,0.0075557649762478
1452994260000,2016-01-16 18:31:00,0.0038618524185329
1452994290000,2016-01-16 18:31:30,0.00813923650419035
1452994320000,2016-01-16 18:32:00,0.0105341595982118
1452994350000,2016-01-16 18:32:30,0.00789609631250831
1452994380000,2016-01-16 18:33:00,0.0207572789220819
1452994410000,2016-01-16 18:33:30,0.0212007172832743
1452994440000,2016-01-16 18:34:00,0.0030816599892482
1452994470000,2016-01-16 18:34:30,0.00233010571793855
1452994500000,2016-01-16 18:35:00,0.00306183612893478
1452994530000,2016-01-16 18:35:30,0.00259495479839876
1452994560000,2016-01-16 18:36:00,0.00355441144156354
1452994590000,2016-01-16 18:36:30,0.0214484593130564
1452994620000,2016-01-16 18:37:00,0.0142207947084296
1452994650000,2016-01-16 18:37:30,0.0135135708879435
